"recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","visit","conversion","spend"
9,"4) $350 - $500",386.24,0,1,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
4,"5) $500 - $750",523.86,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",156.32,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
12,"4) $350 - $500",455.03,0,1,"Urban",0,"Multichannel","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
7,"1) $0 - $100",97.15,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",78.11,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",150.32,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",305.18,1,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",332.39,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
2,"6) $750 - $1,000",801.67,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0
9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
4,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
2,"4) $350 - $500",399.05,1,1,"Urban",0,"Phone","Mens E-Mail",1,0,0
3,"2) $100 - $200",111.72,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
4,"3) $200 - $350",257.14,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",93.28,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
5,"4) $350 - $500",442.63,0,1,"Urban",0,"Multichannel","Mens E-Mail",0,0,0
5,"3) $200 - $350",269.84,0,1,"Urban",0,"Web","Womens E-Mail",1,0,0
1,"1) $0 - $100",66.98,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",32.27,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
4,"3) $200 - $350",267.57,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
11,"3) $200 - $350",254.95,1,0,"Rural",1,"Phone","Mens E-Mail",0,0,0
6,"4) $350 - $500",431.13,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
3,"3) $200 - $350",344.55,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
10,"4) $350 - $500",497.49,1,1,"Urban",0,"Web","Mens E-Mail",0,0,0
8,"5) $500 - $750",658.97,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",196.21,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",162.16,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",97.97,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"4) $350 - $500",466.03,1,1,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
5,"5) $500 - $750",710.87,1,0,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
10,"3) $200 - $350",208.72,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
3,"3) $200 - $350",282.88,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",127.8,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
4,"3) $200 - $350",216.42,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
12,"3) $200 - $350",219.15,1,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"2) $100 - $200",125.54,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
8,"1) $0 - $100",69.8,0,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
3,"4) $350 - $500",404.31,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
3,"4) $350 - $500",409.78,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
9,"1) $0 - $100",59.37,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
9,"1) $0 - $100",60.07,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
1,"2) $100 - $200",155.17,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",67.64,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
9,"3) $200 - $350",292.88,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",126.54,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",281.75,1,1,"Surburban",0,"Web","Womens E-Mail",1,0,0
1,"1) $0 - $100",52.14,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
4,"1) $0 - $100",38.91,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
7,"1) $0 - $100",36.38,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0
11,"1) $0 - $100",29.99,0,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
5,"1) $0 - $100",29.99,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
9,"3) $200 - $350",312.41,1,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
3,"4) $350 - $500",389.98,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0
3,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
6,"1) $0 - $100",30.71,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",119.98,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"3) $200 - $350",347.8,0,1,"Rural",0,"Phone","Womens E-Mail",1,0,0
1,"1) $0 - $100",81.44,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"2) $100 - $200",147.96,0,1,"Rural",0,"Web","Womens E-Mail",0,0,0
10,"4) $350 - $500",479.62,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0
10,"2) $100 - $200",129.42,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
3,"1) $0 - $100",66.3,0,1,"Rural",1,"Phone","Mens E-Mail",0,0,0
7,"2) $100 - $200",141.83,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
2,"7) $1,000 +",1503.13,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
2,"3) $200 - $350",313.35,1,1,"Rural",0,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
4,"2) $100 - $200",193.83,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"4) $350 - $500",441.2,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
4,"4) $350 - $500",473.81,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
6,"6) $750 - $1,000",956.9,1,1,"Urban",1,"Multichannel","Womens E-Mail",1,0,0
1,"1) $0 - $100",36.3,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
8,"1) $0 - $100",98.92,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
4,"5) $500 - $750",535.39,1,0,"Rural",1,"Multichannel","Mens E-Mail",0,0,0
6,"1) $0 - $100",84.07,1,0,"Urban",0,"Web","Womens E-Mail",1,0,0
5,"1) $0 - $100",83.27,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
2,"4) $350 - $500",383.19,0,1,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
6,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
3,"3) $200 - $350",276.47,1,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"3) $200 - $350",293.92,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
3,"2) $100 - $200",115.25,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
2,"1) $0 - $100",53.67,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
2,"2) $100 - $200",199.41,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0
10,"2) $100 - $200",114.34,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
12,"3) $200 - $350",259.95,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
7,"1) $0 - $100",29.99,1,0,"Rural",1,"Web","Womens E-Mail",0,0,0
11,"3) $200 - $350",226.78,1,1,"Urban",0,"Phone","Womens E-Mail",1,0,0
5,"3) $200 - $350",250.4,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0
8,"2) $100 - $200",163.94,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
2,"3) $200 - $350",206.8,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0
1,"2) $100 - $200",166.05,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
2,"2) $100 - $200",152.92,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
2,"3) $200 - $350",309.06,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
7,"3) $200 - $350",292.06,1,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
2,"4) $350 - $500",412.58,1,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0
5,"2) $100 - $200",142.76,1,0,"Rural",0,"Phone","Womens E-Mail",0,0,0
5,"4) $350 - $500",430.06,1,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
4,"3) $200 - $350",285.56,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0
3,"2) $100 - $200",163.1,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
10,"2) $100 - $200",121.24,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
3,"5) $500 - $750",711.94,1,1,"Urban",1,"Multichannel","Womens E-Mail",0,0,0
10,"2) $100 - $200",142.5,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
10,"4) $350 - $500",424.94,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
9,"1) $0 - $100",38.77,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",139.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
6,"2) $100 - $200",176.04,1,0,"Surburban",1,"Phone","Womens E-Mail",1,0,0
1,"3) $200 - $350",299.6,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",160.66,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"2) $100 - $200",113.39,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",68.83,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"2) $100 - $200",124.09,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
8,"4) $350 - $500",464.46,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
6,"3) $200 - $350",281.81,0,1,"Surburban",0,"Multichannel","Mens E-Mail",0,0,0
7,"5) $500 - $750",527.89,0,1,"Rural",1,"Multichannel","Womens E-Mail",1,0,0
4,"3) $200 - $350",296.05,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",43.2,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
6,"1) $0 - $100",60.54,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
12,"1) $0 - $100",60.43,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0
3,"2) $100 - $200",180.29,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",96.99,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
5,"1) $0 - $100",74.44,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",145.68,1,0,"Surburban",0,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
1,"4) $350 - $500",404.13,1,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
2,"2) $100 - $200",152.57,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
5,"3) $200 - $350",279.51,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
11,"2) $100 - $200",156.56,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
3,"3) $200 - $350",291.68,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
5,"3) $200 - $350",248.96,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0
1,"2) $100 - $200",197.58,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
8,"2) $100 - $200",170.1,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",50.02,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",89.21,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
6,"2) $100 - $200",159.83,0,1,"Urban",1,"Web","Womens E-Mail",1,1,195.7
10,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0
8,"3) $200 - $350",245.31,1,0,"Urban",0,"Phone","Womens E-Mail",1,0,0
3,"4) $350 - $500",440.68,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"1) $0 - $100",81.3,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
5,"4) $350 - $500",362.71,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
3,"2) $100 - $200",192.55,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0
1,"7) $1,000 +",1896.84,1,0,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
5,"3) $200 - $350",232.89,1,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
3,"1) $0 - $100",57,1,0,"Surburban",1,"Phone","Mens E-Mail",0,0,0
7,"1) $0 - $100",47.84,0,1,"Surburban",1,"Web","Mens E-Mail",0,0,0
10,"4) $350 - $500",370.83,1,0,"Urban",0,"Phone","Womens E-Mail",1,0,0
1,"1) $0 - $100",39.95,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
8,"3) $200 - $350",249.8,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
10,"3) $200 - $350",218.35,1,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
8,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
6,"2) $100 - $200",189.94,1,0,"Surburban",1,"Web","Womens E-Mail",1,0,0
1,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",39.76,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
2,"1) $0 - $100",73.92,1,0,"Surburban",0,"Web","Womens E-Mail",1,0,0
10,"1) $0 - $100",81.39,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",67.76,1,0,"Surburban",1,"Web","Mens E-Mail",0,0,0
1,"4) $350 - $500",402.42,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0
2,"2) $100 - $200",175.18,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
12,"1) $0 - $100",42.61,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",39.82,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
8,"3) $200 - $350",280.1,1,1,"Urban",0,"Web","Womens E-Mail",1,0,0
2,"5) $500 - $750",601.2,1,0,"Rural",1,"Multichannel","Mens E-Mail",1,0,0
10,"2) $100 - $200",116.91,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
3,"5) $500 - $750",555.98,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",66.2,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
4,"2) $100 - $200",104.65,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
10,"3) $200 - $350",278.88,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0
5,"3) $200 - $350",218.77,1,0,"Rural",0,"Multichannel","Mens E-Mail",0,0,0
1,"2) $100 - $200",158.68,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
11,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
3,"5) $500 - $750",557.29,1,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
9,"2) $100 - $200",129.06,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",106.82,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",46.05,1,0,"Urban",1,"Phone","Womens E-Mail",0,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",54.26,0,1,"Urban",0,"Web","Womens E-Mail",1,0,0
5,"1) $0 - $100",31.22,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
1,"4) $350 - $500",468.17,1,0,"Surburban",1,"Multichannel","Mens E-Mail",0,0,0
2,"1) $0 - $100",47.55,0,1,"Rural",0,"Web","Mens E-Mail",0,0,0
9,"3) $200 - $350",212.05,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,29.99
6,"3) $200 - $350",202.32,1,0,"Urban",1,"Multichannel","Womens E-Mail",0,0,0
2,"2) $100 - $200",117.09,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
1,"4) $350 - $500",410.64,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0
1,"3) $200 - $350",249.82,0,1,"Surburban",1,"Phone","Womens E-Mail",1,0,0
4,"3) $200 - $350",317.33,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
9,"3) $200 - $350",307.33,1,0,"Surburban",0,"Multichannel","Womens E-Mail",0,0,0
11,"5) $500 - $750",682.57,0,1,"Urban",1,"Web","Womens E-Mail",1,0,0
2,"2) $100 - $200",131.55,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
10,"1) $0 - $100",35.27,0,1,"Urban",1,"Phone","Mens E-Mail",0,0,0
6,"2) $100 - $200",197.98,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",38.3,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
8,"3) $200 - $350",256.4,0,1,"Rural",1,"Multichannel","Womens E-Mail",0,0,0
9,"1) $0 - $100",31.45,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
8,"2) $100 - $200",156.49,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
8,"3) $200 - $350",265.58,0,1,"Urban",1,"Multichannel","Mens E-Mail",0,0,0
3,"2) $100 - $200",165.54,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
9,"1) $0 - $100",99.87,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
3,"1) $0 - $100",47.53,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
9,"3) $200 - $350",203.03,0,1,"Urban",0,"Web","Womens E-Mail",1,0,0
8,"5) $500 - $750",723.86,0,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
6,"2) $100 - $200",148.69,1,0,"Rural",0,"Phone","Womens E-Mail",1,0,0
9,"1) $0 - $100",54.16,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0
2,"2) $100 - $200",145.02,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0
3,"5) $500 - $750",601.71,1,0,"Urban",1,"Web","Mens E-Mail",0,0,0
1,"2) $100 - $200",112.06,0,1,"Rural",0,"Web","Womens E-Mail",0,0,0
10,"1) $0 - $100",44.08,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
2,"5) $500 - $750",523.7,0,1,"Rural",1,"Web","Womens E-Mail",0,0,0
7,"3) $200 - $350",299.56,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
1,"2) $100 - $200",114,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
2,"2) $100 - $200",189.6,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
4,"2) $100 - $200",131.12,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
5,"1) $0 - $100",53.86,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
5,"3) $200 - $350",296.97,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0
6,"3) $200 - $350",322.36,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
10,"3) $200 - $350",250.94,1,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
7,"3) $200 - $350",241.27,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
6,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
3,"1) $0 - $100",60.26,1,0,"Surburban",0,"Web","Womens E-Mail",1,0,0
1,"1) $0 - $100",98.38,1,0,"Surburban",1,"Phone","Womens E-Mail",0,0,0
6,"5) $500 - $750",734.25,0,1,"Rural",1,"Phone","Womens E-Mail",1,0,0
6,"3) $200 - $350",271.67,0,1,"Surburban",1,"Phone","Womens E-Mail",1,0,0
10,"4) $350 - $500",465.53,1,0,"Urban",0,"Web","Womens E-Mail",0,0,0
7,"2) $100 - $200",159.82,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",90.28,0,1,"Urban",0,"Phone","Mens E-Mail",0,0,0
2,"7) $1,000 +",1146.39,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0
8,"1) $0 - $100",42,0,1,"Rural",1,"Web","Womens E-Mail",0,0,0
1,"5) $500 - $750",556.99,0,1,"Urban",1,"Web","Womens E-Mail",1,0,0
4,"3) $200 - $350",252.51,1,1,"Rural",0,"Web","Womens E-Mail",0,0,0
2,"7) $1,000 +",1883.94,1,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
2,"5) $500 - $750",719.83,1,0,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
5,"3) $200 - $350",316.81,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
2,"1) $0 - $100",95.41,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0
10,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",41.7,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
9,"5) $500 - $750",621.56,1,1,"Surburban",1,"Multichannel","Womens E-Mail",0,0,0
10,"1) $0 - $100",78.91,0,1,"Urban",1,"Phone","Womens E-Mail",0,0,0
2,"4) $350 - $500",432.9,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0
2,"3) $200 - $350",218.68,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
2,"2) $100 - $200",101.03,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
7,"1) $0 - $100",92.54,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
8,"2) $100 - $200",101.25,0,1,"Surburban",0,"Web","Mens E-Mail",0,0,0
1,"5) $500 - $750",648.79,0,1,"Surburban",1,"Multichannel","Womens E-Mail",1,1,29.99
9,"1) $0 - $100",68,1,0,"Rural",0,"Phone","Mens E-Mail",0,0,0
7,"3) $200 - $350",210.06,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
4,"1) $0 - $100",38.33,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
3,"3) $200 - $350",230.84,1,1,"Urban",1,"Web","Womens E-Mail",0,0,0
4,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
7,"1) $0 - $100",87.56,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
4,"5) $500 - $750",668.22,0,1,"Rural",1,"Web","Mens E-Mail",0,0,0
3,"2) $100 - $200",159.22,1,0,"Rural",0,"Phone","Mens E-Mail",1,1,75.52
3,"1) $0 - $100",86.11,1,0,"Urban",0,"Phone","Mens E-Mail",0,0,0
9,"1) $0 - $100",49.23,1,0,"Surburban",1,"Web","Womens E-Mail",0,0,0
9,"2) $100 - $200",109.68,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
1,"3) $200 - $350",330.59,1,1,"Surburban",1,"Web","Womens E-Mail",0,0,0
9,"2) $100 - $200",122.12,0,1,"Surburban",0,"Phone","Womens E-Mail",0,0,0
8,"3) $200 - $350",262.81,0,1,"Urban",0,"Web","Womens E-Mail",1,0,0
7,"1) $0 - $100",67.6,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
12,"1) $0 - $100",65.6,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0
2,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","Womens E-Mail",0,0,0
1,"1) $0 - $100",54.04,1,0,"Surburban",0,"Web","Mens E-Mail",0,0,0
1,"2) $100 - $200",165.29,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
5,"2) $100 - $200",189.73,0,1,"Urban",0,"Web","Womens E-Mail",0,0,0
6,"2) $100 - $200",177.3,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,69.05
3,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Womens E-Mail",0,0,0
10,"3) $200 - $350",221.52,1,1,"Rural",0,"Web","Mens E-Mail",0,0,0
8,"2) $100 - $200",189.28,1,0,"Surburban",0,"Phone","Mens E-Mail",0,0,0
2,"3) $200 - $350",345.26,0,1,"Surburban",0,"Web","Womens E-Mail",0,0,0
10,"5) $500 - $750",507.25,1,0,"Rural",1,"Phone","Womens E-Mail",0,0,0
8,"1) $0 - $100",59.71,1,0,"Surburban",0,"Web","Womens E-Mail",0,0,0
6,"3) $200 - $350",262.36,0,1,"Urban",0,"Web","Mens E-Mail",0,0,0
3,"2) $100 - $200",166.64,0,1,"Urban",1,"Web","Mens E-Mail",0,0,0
1,"1) $0 - $100",40.13,1,0,"Rural",1,"Web","Mens E-Mail",0,0,0
12,"3) $200 - $350",216.6,1,0,"Urban",0,"Web","Mens E-Mail",0,0,0
5,"1) $0 - $100",99.93,0,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
7,"2) $100 - $200",134.36,1,0,"Urban",1,"Web","Womens E-Mail",0,0,0
5,"2) $100 - $200",193.07,0,1,"Surburban",1,"Phone","Womens E-Mail",0,0,0
1,"3) $200 - $350",262.68,1,1,"Surburban",1,"Phone","Mens E-Mail",0,0,0
9,"2) $100 - $200",129.93,0,1,"Urban",0,"Phone","Womens E-Mail",0,0,0
6,"4) $350 - $500",483.86,0,1,"Surburban",0,"Phone","Mens E-Mail",0,0,0
