recency,history,zip_code,channel,segment,visit
2,37.3,Surburban,Phone,No E-Mail,0
2,222.13,Surburban,Multichannel,Mens E-Mail,1
7,29.99,Surburban,Web,No E-Mail,0
2,157.78,Urban,Phone,No E-Mail,0
9,85.77,Surburban,Phone,No E-Mail,0
1,467.93,Surburban,Multichannel,No E-Mail,1
9,89.15,Urban,Web,Womens E-Mail,0
7,314.42,Surburban,Web,Womens E-Mail,0
2,32.16,Surburban,Phone,Mens E-Mail,0
6,273.87,Surburban,Multichannel,Mens E-Mail,0
11,119.08,Rural,Web,Womens E-Mail,0
11,29.99,Surburban,Web,No E-Mail,0
2,657.39,Urban,Phone,No E-Mail,0
12,135.48,Rural,Phone,Womens E-Mail,0
11,95.42,Surburban,Phone,Womens E-Mail,0
3,485.46,Urban,Web,Mens E-Mail,0
8,98.72,Rural,Phone,No E-Mail,0
9,130.28,Rural,Web,No E-Mail,0
1,416.98,Surburban,Phone,No E-Mail,0
9,50.6,Surburban,Web,Mens E-Mail,0
1,29.99,Urban,Web,No E-Mail,0
4,29.99,Surburban,Phone,Womens E-Mail,1
2,216.59,Urban,Multichannel,Womens E-Mail,0
3,129.24,Surburban,Phone,No E-Mail,0
10,254.42,Surburban,Web,Mens E-Mail,0
10,509.46,Rural,Multichannel,Mens E-Mail,0
12,114.84,Rural,Web,No E-Mail,0
4,726.99,Urban,Multichannel,Womens E-Mail,0
11,67.63,Urban,Web,No E-Mail,0
4,595.04,Urban,Multichannel,Mens E-Mail,0
1,1145.49,Surburban,Web,Womens E-Mail,1
9,29.99,Urban,Phone,No E-Mail,0
3,241.21,Surburban,Web,No E-Mail,0
7,29.99,Surburban,Web,Mens E-Mail,0
2,138.3,Surburban,Web,Mens E-Mail,1
3,127.98,Rural,Phone,Mens E-Mail,1
1,29.99,Surburban,Web,Mens E-Mail,0
9,52.1,Surburban,Phone,No E-Mail,0
1,166.26,Urban,Web,Womens E-Mail,0
8,130.89,Urban,Web,No E-Mail,0
3,1229.41,Surburban,Phone,Womens E-Mail,0
1,106.24,Urban,Web,Mens E-Mail,0
10,687.03,Surburban,Web,No E-Mail,0
10,165.83,Surburban,Web,No E-Mail,0
2,162.61,Surburban,Phone,Womens E-Mail,0
12,258.39,Urban,Phone,Womens E-Mail,1
7,98.67,Urban,Web,No E-Mail,0
7,110.19,Surburban,Web,No E-Mail,1
1,110.43,Surburban,Phone,Mens E-Mail,0
3,29.99,Surburban,Web,Mens E-Mail,1
1,49.5,Surburban,Web,Womens E-Mail,0
11,126.36,Urban,Web,Womens E-Mail,0
7,357.4,Surburban,Phone,No E-Mail,0
4,139.49,Surburban,Web,Womens E-Mail,0
4,303.33,Surburban,Phone,Mens E-Mail,0
6,29.99,Urban,Web,No E-Mail,0
10,29.99,Surburban,Web,Womens E-Mail,0
7,91.31,Surburban,Phone,No E-Mail,0
9,288.9,Rural,Phone,Mens E-Mail,0
9,58.09,Urban,Phone,Womens E-Mail,1
3,185.53,Urban,Web,Mens E-Mail,0
5,257.57,Surburban,Web,Mens E-Mail,0
9,41.97,Urban,Web,No E-Mail,0
12,29.99,Surburban,Phone,Mens E-Mail,0
1,206.07,Urban,Web,Womens E-Mail,0
10,107.28,Urban,Web,No E-Mail,0
6,194.13,Surburban,Web,Mens E-Mail,0
2,29.99,Urban,Web,Mens E-Mail,0
11,29.99,Surburban,Phone,Womens E-Mail,0
2,29.99,Surburban,Phone,Mens E-Mail,1
9,149.79,Surburban,Phone,No E-Mail,0
2,48.72,Rural,Web,No E-Mail,0
7,267.67,Rural,Phone,Womens E-Mail,0
1,1065.52,Urban,Multichannel,No E-Mail,0
4,34.86,Urban,Web,Womens E-Mail,0
1,1367.81,Surburban,Web,Womens E-Mail,0
2,862.86,Surburban,Multichannel,No E-Mail,0
7,86.38,Rural,Web,Mens E-Mail,0
8,200.34,Surburban,Phone,Mens E-Mail,0
7,270.04,Surburban,Phone,Mens E-Mail,0
4,43.09,Urban,Phone,Mens E-Mail,1
10,79.01,Urban,Phone,No E-Mail,0
10,44.37,Surburban,Web,No E-Mail,0
3,117.57,Rural,Phone,No E-Mail,0
3,29.99,Rural,Phone,Mens E-Mail,0
1,169.18,Urban,Web,Womens E-Mail,0
11,111.5,Surburban,Web,No E-Mail,0
4,34.18,Urban,Phone,Mens E-Mail,0
1,1147.55,Surburban,Web,Mens E-Mail,0
2,337.18,Surburban,Phone,Womens E-Mail,0
6,252.05,Rural,Phone,Womens E-Mail,0
9,327.29,Surburban,Multichannel,Mens E-Mail,0
1,1407.9,Urban,Web,Mens E-Mail,1
10,353.56,Urban,Web,Mens E-Mail,0
12,81.69,Surburban,Phone,Womens E-Mail,0
11,45.99,Surburban,Web,Mens E-Mail,0
11,95.85,Urban,Web,Mens E-Mail,0
8,70.84,Surburban,Web,No E-Mail,0
1,79.13,Surburban,Web,Womens E-Mail,0
1,195.51,Urban,Phone,Womens E-Mail,0
9,45.85,Surburban,Web,Womens E-Mail,1
10,332.98,Surburban,Phone,Mens E-Mail,1
7,833.66,Surburban,Phone,Womens E-Mail,0
7,288.25,Surburban,Web,Womens E-Mail,0
1,87.41,Urban,Web,No E-Mail,0
1,100.71,Surburban,Phone,Mens E-Mail,0
9,273.69,Urban,Phone,Womens E-Mail,1
1,125.81,Surburban,Phone,Mens E-Mail,0
4,57,Urban,Web,No E-Mail,0
1,60.03,Urban,Web,No E-Mail,0
7,73.27,Surburban,Phone,No E-Mail,0
7,331.06,Urban,Phone,No E-Mail,0
10,259.53,Rural,Web,Womens E-Mail,0
5,173.24,Surburban,Phone,Womens E-Mail,0
1,153.99,Surburban,Web,No E-Mail,0
9,123.83,Urban,Web,No E-Mail,0
2,29.99,Urban,Phone,No E-Mail,0
7,314.26,Rural,Phone,Mens E-Mail,0
4,140.87,Rural,Phone,No E-Mail,0
2,545.16,Urban,Web,Womens E-Mail,0
10,313.54,Urban,Web,Mens E-Mail,0
1,247.28,Urban,Phone,Mens E-Mail,1
5,124.21,Surburban,Phone,Mens E-Mail,0
10,51.92,Surburban,Phone,Womens E-Mail,0
2,505.17,Surburban,Web,Mens E-Mail,0
3,288.51,Surburban,Web,No E-Mail,0
3,115.98,Urban,Web,Womens E-Mail,0
5,184.11,Rural,Phone,Womens E-Mail,0
1,29.99,Surburban,Phone,Womens E-Mail,0
2,335.48,Surburban,Web,No E-Mail,0
4,429.12,Urban,Multichannel,No E-Mail,0
5,64.46,Surburban,Phone,No E-Mail,0
1,161.17,Urban,Web,Mens E-Mail,0
4,43.62,Urban,Web,No E-Mail,0
2,140.74,Urban,Web,Womens E-Mail,1
3,317.52,Surburban,Phone,No E-Mail,1
6,32,Urban,Web,Mens E-Mail,0
10,30.86,Urban,Phone,No E-Mail,0
8,35.64,Rural,Phone,No E-Mail,1
7,173.35,Urban,Phone,Mens E-Mail,0
1,29.99,Surburban,Phone,Womens E-Mail,0
3,346.88,Urban,Phone,Mens E-Mail,1
2,74.04,Urban,Phone,No E-Mail,0
6,123.41,Surburban,Web,Mens E-Mail,0
10,565.41,Urban,Web,Mens E-Mail,1
4,150.28,Surburban,Phone,Mens E-Mail,0
4,29.99,Urban,Phone,Womens E-Mail,0
1,738.5,Surburban,Web,Mens E-Mail,0
1,144.58,Urban,Phone,Mens E-Mail,0
2,88.38,Urban,Web,No E-Mail,0
2,529.64,Surburban,Web,No E-Mail,0
4,104.49,Surburban,Phone,No E-Mail,0
2,233.86,Urban,Web,Womens E-Mail,0
3,109.52,Surburban,Web,Mens E-Mail,0
1,327.78,Surburban,Web,Womens E-Mail,0
2,152.42,Rural,Web,No E-Mail,0
10,193.05,Surburban,Phone,No E-Mail,0
11,86.97,Rural,Phone,Womens E-Mail,1
9,54.51,Surburban,Web,No E-Mail,0
10,149.33,Rural,Phone,Womens E-Mail,0
6,29.99,Urban,Phone,Womens E-Mail,1
4,226.59,Urban,Multichannel,No E-Mail,0
4,458.78,Surburban,Web,No E-Mail,0
9,333.52,Urban,Phone,No E-Mail,0
3,126.35,Rural,Web,Mens E-Mail,1
10,148.45,Urban,Phone,No E-Mail,0
10,261.12,Urban,Multichannel,Mens E-Mail,0
3,253.14,Surburban,Multichannel,No E-Mail,0
9,30.72,Surburban,Phone,Womens E-Mail,0
12,79.34,Urban,Phone,Womens E-Mail,0
7,591.88,Urban,Multichannel,Mens E-Mail,0
3,521.24,Urban,Web,Mens E-Mail,0
9,720.44,Surburban,Web,Mens E-Mail,0
10,139.67,Surburban,Phone,Womens E-Mail,0
9,50.25,Surburban,Phone,Mens E-Mail,0
5,29.99,Urban,Web,Mens E-Mail,0
8,151.61,Urban,Phone,No E-Mail,0
1,60.83,Urban,Web,Mens E-Mail,1
8,374.05,Rural,Phone,Womens E-Mail,0
6,63.99,Surburban,Phone,Mens E-Mail,0
8,207.84,Rural,Phone,No E-Mail,0
8,111.37,Surburban,Phone,Mens E-Mail,0
11,207.3,Surburban,Web,No E-Mail,0
8,29.99,Rural,Phone,No E-Mail,0
1,76,Rural,Web,Womens E-Mail,1
3,37.38,Surburban,Web,Mens E-Mail,0
9,216.12,Surburban,Web,Mens E-Mail,1
8,42.78,Rural,Web,Womens E-Mail,1
10,216.73,Urban,Web,Mens E-Mail,0
2,294.11,Surburban,Phone,Mens E-Mail,0
9,77.18,Surburban,Phone,No E-Mail,0
10,400.73,Surburban,Web,No E-Mail,0
1,313.44,Urban,Multichannel,No E-Mail,0
9,32.93,Rural,Phone,Mens E-Mail,0
2,728.66,Surburban,Web,No E-Mail,1
1,176.6,Urban,Web,Mens E-Mail,1
3,113.77,Surburban,Phone,Mens E-Mail,0
10,93.26,Surburban,Phone,Mens E-Mail,0
7,263.79,Surburban,Multichannel,Womens E-Mail,0
5,151.85,Urban,Web,No E-Mail,0
3,68.14,Urban,Phone,Womens E-Mail,0
12,78.03,Surburban,Web,No E-Mail,0
12,173.5,Urban,Phone,Womens E-Mail,0
3,553.91,Surburban,Phone,Mens E-Mail,1
11,437.21,Urban,Web,Womens E-Mail,0
2,505.73,Urban,Phone,Womens E-Mail,0
1,391.58,Urban,Web,Womens E-Mail,0
12,947,Urban,Web,Mens E-Mail,0
2,483.92,Surburban,Web,No E-Mail,0
5,103.65,Surburban,Phone,No E-Mail,0
1,702.94,Urban,Phone,Mens E-Mail,0
5,196.94,Urban,Web,No E-Mail,0
10,638.24,Surburban,Multichannel,No E-Mail,0
3,338.44,Surburban,Phone,Mens E-Mail,1
1,167.55,Surburban,Web,Womens E-Mail,0
2,937.62,Surburban,Phone,No E-Mail,0
6,140.17,Urban,Phone,No E-Mail,0
4,553.47,Urban,Web,Mens E-Mail,1
9,32.71,Surburban,Web,Womens E-Mail,0
1,947.34,Urban,Phone,Mens E-Mail,0
11,29.99,Urban,Phone,Mens E-Mail,0
3,293.33,Urban,Multichannel,No E-Mail,0
2,520.15,Urban,Web,Mens E-Mail,1
6,29.99,Surburban,Web,Womens E-Mail,0
9,281.87,Urban,Multichannel,No E-Mail,0
8,301.42,Surburban,Phone,Womens E-Mail,0
1,404.72,Urban,Web,Womens E-Mail,0
8,29.99,Urban,Web,No E-Mail,0
1,42.07,Urban,Phone,Womens E-Mail,0
11,29.99,Urban,Phone,Mens E-Mail,0
10,234.85,Urban,Web,No E-Mail,0
2,270.77,Surburban,Web,No E-Mail,0
4,123.87,Surburban,Phone,No E-Mail,0
1,29.99,Urban,Web,Womens E-Mail,0
12,36.17,Surburban,Web,No E-Mail,0
9,139.73,Surburban,Web,No E-Mail,0
11,67.44,Surburban,Phone,No E-Mail,0
5,235.42,Surburban,Phone,No E-Mail,0
5,1134.23,Urban,Phone,Mens E-Mail,0
1,498.79,Surburban,Phone,Womens E-Mail,0
2,699,Surburban,Web,Womens E-Mail,0
4,338.81,Urban,Web,Womens E-Mail,0
10,361.42,Urban,Web,Mens E-Mail,0
11,29.99,Rural,Web,No E-Mail,0
1,342.13,Rural,Phone,Mens E-Mail,1
2,421.36,Urban,Web,Womens E-Mail,1
2,484.14,Urban,Multichannel,Womens E-Mail,1
10,263.98,Urban,Multichannel,No E-Mail,0
10,29.99,Surburban,Web,Womens E-Mail,0
11,29.99,Surburban,Web,Mens E-Mail,0
5,412.76,Urban,Phone,No E-Mail,0
3,262,Urban,Phone,Mens E-Mail,0
1,195.12,Surburban,Phone,No E-Mail,0
1,92.66,Surburban,Phone,Mens E-Mail,0
4,92.12,Surburban,Phone,Mens E-Mail,0
3,203.34,Urban,Multichannel,Mens E-Mail,0
8,82.45,Surburban,Web,Womens E-Mail,0
6,29.99,Urban,Phone,Womens E-Mail,0
4,385.87,Surburban,Phone,Mens E-Mail,0
5,149.92,Urban,Web,No E-Mail,0
1,688.27,Surburban,Multichannel,Womens E-Mail,1
5,72.91,Surburban,Phone,Womens E-Mail,0
10,317.22,Surburban,Multichannel,No E-Mail,0
3,29.99,Urban,Web,Mens E-Mail,0
2,29.99,Surburban,Phone,Mens E-Mail,0
9,37.99,Surburban,Phone,No E-Mail,0
8,743.48,Surburban,Multichannel,Mens E-Mail,0
8,262.97,Urban,Web,No E-Mail,0
4,29.99,Urban,Phone,No E-Mail,0
6,94.59,Urban,Web,Womens E-Mail,0
10,86.47,Urban,Web,Mens E-Mail,0
5,106.07,Urban,Web,Womens E-Mail,0
12,67.64,Surburban,Web,No E-Mail,0
1,329.58,Rural,Web,No E-Mail,1
4,52.23,Rural,Web,Mens E-Mail,0
8,30.73,Surburban,Phone,No E-Mail,0
11,168.78,Urban,Web,No E-Mail,0
11,280.65,Surburban,Multichannel,No E-Mail,0
6,29.99,Surburban,Phone,Mens E-Mail,0
9,241.3,Surburban,Web,Mens E-Mail,0
2,146.76,Surburban,Web,Womens E-Mail,0
7,267.68,Rural,Phone,Mens E-Mail,0
12,350.09,Urban,Web,No E-Mail,0
1,113.89,Surburban,Phone,Mens E-Mail,1
4,93.76,Surburban,Web,No E-Mail,0
9,327.52,Rural,Multichannel,No E-Mail,0
6,533.04,Urban,Web,No E-Mail,1
11,140.52,Urban,Phone,No E-Mail,0
12,307.52,Urban,Multichannel,Womens E-Mail,0
5,59.69,Urban,Web,No E-Mail,0
4,100.49,Surburban,Phone,Mens E-Mail,0
2,509.12,Urban,Multichannel,Mens E-Mail,1
8,31.5,Surburban,Phone,Womens E-Mail,0
1,301.31,Urban,Phone,Womens E-Mail,1
1,1597.44,Urban,Phone,Womens E-Mail,0
10,52.14,Rural,Phone,No E-Mail,0
7,161.18,Urban,Phone,No E-Mail,0
1,367,Urban,Web,Mens E-Mail,0
6,52.75,Rural,Phone,No E-Mail,0
10,167.4,Surburban,Web,Mens E-Mail,1
1,263.86,Urban,Web,Mens E-Mail,0
2,152.04,Surburban,Web,No E-Mail,0
9,234,Urban,Phone,Mens E-Mail,0
12,33.75,Rural,Web,Womens E-Mail,0
11,353.82,Urban,Phone,Mens E-Mail,0
2,257.37,Urban,Multichannel,Womens E-Mail,0
1,98.49,Urban,Phone,Womens E-Mail,0
4,313.2,Surburban,Phone,No E-Mail,0
10,556.36,Urban,Multichannel,Womens E-Mail,0
4,29.99,Surburban,Web,Mens E-Mail,0
10,652.19,Surburban,Multichannel,Womens E-Mail,0
10,222.26,Rural,Phone,No E-Mail,0
11,38.94,Surburban,Phone,Mens E-Mail,0
7,200.11,Urban,Web,Womens E-Mail,0
3,1187.06,Surburban,Web,Womens E-Mail,0
6,294.17,Surburban,Web,Mens E-Mail,0
1,29.99,Surburban,Web,Mens E-Mail,0
9,474.28,Surburban,Multichannel,Womens E-Mail,0
1,124.49,Urban,Web,No E-Mail,1
12,40.85,Urban,Phone,Mens E-Mail,0
1,36.85,Urban,Web,Mens E-Mail,0
7,317.42,Urban,Multichannel,Mens E-Mail,1
8,386.27,Surburban,Phone,Mens E-Mail,1
4,144.05,Surburban,Web,Mens E-Mail,0
9,240.57,Rural,Web,Womens E-Mail,0
7,204.95,Surburban,Phone,Womens E-Mail,1
9,273.68,Rural,Web,No E-Mail,0
12,162.31,Urban,Phone,Mens E-Mail,0
10,316.53,Urban,Phone,No E-Mail,0
8,52.58,Rural,Web,Mens E-Mail,1
4,63.7,Rural,Phone,Womens E-Mail,0
2,204.01,Surburban,Web,Womens E-Mail,0
10,135.49,Urban,Web,No E-Mail,0
12,29.99,Urban,Web,Mens E-Mail,0
1,71.69,Urban,Web,Womens E-Mail,0
10,53.63,Surburban,Phone,Womens E-Mail,0
6,171.95,Urban,Phone,No E-Mail,0
9,105.07,Surburban,Phone,No E-Mail,0
9,29.99,Urban,Phone,Womens E-Mail,0
7,742.24,Urban,Multichannel,Mens E-Mail,0
5,100.68,Surburban,Phone,Womens E-Mail,0
1,188.02,Surburban,Phone,Womens E-Mail,0
6,491.09,Urban,Phone,Mens E-Mail,0
1,143.37,Urban,Web,No E-Mail,0
12,29.99,Surburban,Web,Womens E-Mail,0
3,124.18,Urban,Phone,Mens E-Mail,0
7,520.61,Surburban,Web,Womens E-Mail,0
5,192.89,Surburban,Web,Mens E-Mail,0
7,305.29,Urban,Multichannel,Womens E-Mail,0
10,948.43,Surburban,Web,Mens E-Mail,0
1,143.38,Urban,Phone,Womens E-Mail,1
5,176.59,Surburban,Phone,Womens E-Mail,0
4,260.84,Rural,Phone,Mens E-Mail,0
2,398.1,Urban,Phone,Mens E-Mail,0
4,471.77,Urban,Multichannel,No E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,0
3,789.54,Surburban,Phone,Womens E-Mail,0
3,458.72,Urban,Multichannel,Mens E-Mail,0
4,87.93,Surburban,Web,No E-Mail,0
9,119,Surburban,Phone,Womens E-Mail,0
6,62.4,Urban,Phone,Womens E-Mail,0
5,1116.61,Urban,Multichannel,No E-Mail,0
2,384.04,Urban,Web,No E-Mail,0
8,58.47,Urban,Phone,Womens E-Mail,0
1,341.65,Rural,Phone,No E-Mail,0
9,127.95,Surburban,Phone,Mens E-Mail,0
9,77.43,Urban,Phone,No E-Mail,0
12,158.63,Urban,Web,No E-Mail,0
1,323.88,Surburban,Phone,Womens E-Mail,0
5,807.18,Urban,Multichannel,Womens E-Mail,0
5,223.58,Urban,Web,Womens E-Mail,0
7,524.78,Surburban,Web,Mens E-Mail,1
5,176.59,Surburban,Phone,Mens E-Mail,0
1,91.71,Urban,Phone,No E-Mail,0
7,29.99,Surburban,Web,Mens E-Mail,0
3,323.29,Urban,Phone,No E-Mail,0
10,179.13,Surburban,Web,No E-Mail,0
12,29.99,Urban,Web,No E-Mail,0
1,755.52,Urban,Phone,Womens E-Mail,0
4,438.69,Surburban,Multichannel,Womens E-Mail,0
2,184.31,Surburban,Phone,No E-Mail,0
10,63.88,Urban,Phone,No E-Mail,0
8,88.95,Surburban,Phone,Mens E-Mail,1
6,237.08,Urban,Phone,Womens E-Mail,0
5,136.11,Urban,Phone,Mens E-Mail,0
10,137.06,Rural,Phone,No E-Mail,0
2,299.66,Urban,Multichannel,Womens E-Mail,0
3,952.45,Surburban,Multichannel,Womens E-Mail,0
8,251.56,Urban,Web,Mens E-Mail,0
3,76.83,Urban,Web,Womens E-Mail,0
2,31.99,Surburban,Web,No E-Mail,1
3,430.63,Urban,Multichannel,Mens E-Mail,0
9,320.85,Surburban,Phone,Womens E-Mail,0
5,183.92,Rural,Phone,Mens E-Mail,0
9,187.98,Urban,Web,Womens E-Mail,0
3,131.82,Rural,Web,Womens E-Mail,0
3,269.69,Surburban,Web,Mens E-Mail,0
2,75.26,Urban,Phone,Mens E-Mail,0
10,55.61,Surburban,Web,Womens E-Mail,0
2,321.26,Rural,Phone,Womens E-Mail,1
4,427.13,Urban,Multichannel,Womens E-Mail,0
6,503.48,Surburban,Phone,Womens E-Mail,0
1,674.02,Urban,Web,Mens E-Mail,0
3,597.89,Surburban,Multichannel,Mens E-Mail,0
9,184.15,Urban,Phone,Mens E-Mail,0
11,193.82,Surburban,Web,Womens E-Mail,1
8,29.99,Surburban,Phone,No E-Mail,0
4,210.56,Urban,Web,No E-Mail,0
3,129.85,Surburban,Phone,No E-Mail,0
10,240.49,Surburban,Phone,Womens E-Mail,0
10,29.99,Surburban,Web,Mens E-Mail,0
3,640.97,Urban,Multichannel,Mens E-Mail,1
4,52.62,Surburban,Web,Womens E-Mail,0
1,711.96,Rural,Multichannel,No E-Mail,0
10,29.99,Surburban,Phone,Mens E-Mail,0
4,688.28,Rural,Multichannel,Womens E-Mail,1
5,191.75,Urban,Phone,No E-Mail,0
12,645.36,Urban,Phone,Womens E-Mail,0
10,80.42,Urban,Web,No E-Mail,0
4,465.89,Surburban,Multichannel,Womens E-Mail,0
11,365.56,Urban,Web,Mens E-Mail,0
6,81.77,Surburban,Phone,No E-Mail,0
10,94.31,Urban,Web,Womens E-Mail,0
7,110.19,Urban,Web,Womens E-Mail,0
3,215.46,Rural,Web,No E-Mail,0
5,52.64,Urban,Phone,Womens E-Mail,0
5,310.33,Surburban,Web,Womens E-Mail,1
4,239.07,Urban,Phone,Mens E-Mail,0
6,81.12,Urban,Phone,No E-Mail,0
2,128.51,Surburban,Web,Mens E-Mail,0
10,149.38,Urban,Phone,Mens E-Mail,0
1,273.39,Surburban,Multichannel,No E-Mail,0
11,29.99,Urban,Phone,No E-Mail,0
3,73.82,Surburban,Phone,No E-Mail,0
11,181.59,Surburban,Phone,Womens E-Mail,0
6,36.63,Rural,Phone,Womens E-Mail,0
5,107.61,Surburban,Phone,No E-Mail,0
5,54.13,Surburban,Web,No E-Mail,0
4,710.92,Urban,Phone,Mens E-Mail,0
3,298.37,Urban,Multichannel,Mens E-Mail,0
2,201.68,Surburban,Phone,Womens E-Mail,0
1,419.87,Urban,Phone,Mens E-Mail,0
2,29.99,Surburban,Web,Womens E-Mail,0
3,29.99,Surburban,Web,Mens E-Mail,0
2,510.05,Surburban,Web,Womens E-Mail,0
6,72.61,Surburban,Web,Mens E-Mail,0
1,79.65,Surburban,Phone,Womens E-Mail,0
1,55.42,Surburban,Web,Womens E-Mail,0
9,38.57,Surburban,Web,No E-Mail,0
7,61.94,Surburban,Web,Mens E-Mail,0
5,458.37,Surburban,Web,No E-Mail,0
1,42.84,Urban,Phone,No E-Mail,0
7,338.82,Surburban,Phone,Mens E-Mail,0
9,123.11,Urban,Web,No E-Mail,0
7,352.87,Urban,Multichannel,Mens E-Mail,0
9,128.5,Surburban,Web,No E-Mail,0
3,235.28,Surburban,Phone,No E-Mail,0
6,29.99,Rural,Web,Mens E-Mail,0
7,200.46,Urban,Phone,Womens E-Mail,0
11,69.09,Urban,Web,Womens E-Mail,0
10,334.55,Rural,Web,Mens E-Mail,0
4,102.69,Urban,Web,No E-Mail,0
6,53.79,Rural,Phone,Womens E-Mail,0
9,260.78,Surburban,Web,Mens E-Mail,0
6,29.99,Surburban,Web,No E-Mail,0
1,463.97,Surburban,Multichannel,Womens E-Mail,0
1,29.99,Surburban,Web,No E-Mail,0
1,230.99,Urban,Multichannel,No E-Mail,0
1,383.76,Surburban,Phone,Womens E-Mail,1
11,194.41,Surburban,Phone,Womens E-Mail,0
3,29.99,Surburban,Web,Womens E-Mail,0
11,289.54,Surburban,Phone,Womens E-Mail,1
2,314.27,Rural,Web,Mens E-Mail,1
2,493.15,Urban,Multichannel,Womens E-Mail,0
3,56,Surburban,Phone,Mens E-Mail,1
2,1196,Surburban,Phone,Womens E-Mail,0
9,29.99,Urban,Phone,Womens E-Mail,0
8,240.37,Surburban,Multichannel,Mens E-Mail,1
1,273.27,Urban,Phone,Mens E-Mail,0
10,89.57,Surburban,Phone,Womens E-Mail,0
8,40.35,Urban,Phone,No E-Mail,0
5,113.39,Urban,Web,Womens E-Mail,0
4,184.63,Urban,Phone,Womens E-Mail,0
4,303.22,Surburban,Web,Womens E-Mail,0
12,54.04,Surburban,Web,Mens E-Mail,0
2,1156.08,Urban,Multichannel,Mens E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,0
9,280.04,Urban,Web,Womens E-Mail,1
9,246.26,Rural,Phone,Womens E-Mail,1
9,29.99,Surburban,Phone,Mens E-Mail,0
12,76.18,Surburban,Phone,Mens E-Mail,0
8,191.32,Surburban,Phone,No E-Mail,0
1,395.22,Surburban,Phone,Womens E-Mail,1
1,626.76,Rural,Multichannel,Womens E-Mail,0
2,142.7,Surburban,Phone,Womens E-Mail,0
8,101.15,Urban,Web,Womens E-Mail,1
1,806.22,Surburban,Multichannel,Womens E-Mail,1
1,632.62,Urban,Multichannel,Mens E-Mail,1
3,49.72,Urban,Web,Mens E-Mail,0
11,227.98,Urban,Phone,Womens E-Mail,0
3,29.99,Surburban,Phone,Womens E-Mail,1
6,226.52,Surburban,Phone,Mens E-Mail,0
5,35.5,Urban,Phone,Mens E-Mail,0
9,357.45,Rural,Phone,No E-Mail,0
3,178.95,Urban,Phone,Mens E-Mail,0
5,37.18,Surburban,Web,Womens E-Mail,0
8,492.15,Urban,Web,Womens E-Mail,1
5,655.89,Urban,Phone,Mens E-Mail,0
10,397.06,Urban,Web,Womens E-Mail,0
2,250.13,Surburban,Web,Mens E-Mail,0
12,29.99,Rural,Phone,No E-Mail,0
12,252.59,Urban,Web,Womens E-Mail,0
2,206.5,Surburban,Multichannel,Womens E-Mail,0
1,219.25,Surburban,Phone,No E-Mail,0
9,110.99,Rural,Web,No E-Mail,0
7,221.85,Surburban,Web,Mens E-Mail,0
5,29.99,Surburban,Phone,No E-Mail,0
2,486.42,Surburban,Multichannel,Mens E-Mail,0
3,141.66,Urban,Phone,Mens E-Mail,0
9,65.3,Surburban,Phone,No E-Mail,0
9,75.8,Surburban,Phone,Mens E-Mail,0
10,110.67,Surburban,Web,Womens E-Mail,0
6,29.99,Surburban,Web,No E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,0
9,150.62,Surburban,Web,No E-Mail,0
12,29.99,Surburban,Web,Womens E-Mail,0
1,29.99,Urban,Web,Womens E-Mail,1
1,87.69,Surburban,Web,Womens E-Mail,0
12,269.35,Surburban,Web,Womens E-Mail,1
3,277.39,Urban,Web,Womens E-Mail,0
3,43.51,Surburban,Phone,Mens E-Mail,1
2,286.5,Surburban,Web,Mens E-Mail,1
9,170.72,Urban,Web,No E-Mail,0
4,29.99,Urban,Web,Womens E-Mail,0
9,214.18,Urban,Web,No E-Mail,0
4,29.99,Urban,Web,Mens E-Mail,0
1,938.34,Surburban,Phone,Womens E-Mail,1
10,129.44,Urban,Web,Mens E-Mail,0
12,79.15,Surburban,Web,No E-Mail,0
5,228.23,Urban,Web,Womens E-Mail,0
3,412.44,Urban,Phone,Womens E-Mail,1
4,108.43,Urban,Web,No E-Mail,0
7,42.86,Surburban,Web,Womens E-Mail,0
12,40.41,Surburban,Phone,No E-Mail,0
2,225.2,Surburban,Web,Mens E-Mail,0
1,362.3,Urban,Phone,No E-Mail,0
1,807.58,Rural,Web,No E-Mail,1
3,125.82,Urban,Web,Womens E-Mail,0
6,127.42,Urban,Web,Mens E-Mail,0
1,48.85,Surburban,Phone,No E-Mail,0
10,108.54,Urban,Web,No E-Mail,0
4,84.52,Surburban,Web,Womens E-Mail,0
12,77.47,Rural,Phone,No E-Mail,0
11,154.46,Surburban,Web,No E-Mail,1
10,177.75,Urban,Phone,Womens E-Mail,0
5,282.76,Urban,Multichannel,Mens E-Mail,1
9,81.95,Rural,Phone,Mens E-Mail,0
9,153.35,Surburban,Web,Womens E-Mail,0
2,411.1,Rural,Multichannel,Womens E-Mail,1
11,29.99,Rural,Web,Mens E-Mail,1
6,189.93,Surburban,Web,Womens E-Mail,0
8,273.93,Rural,Web,Womens E-Mail,1
11,409.87,Urban,Multichannel,Womens E-Mail,0
10,29.99,Surburban,Web,No E-Mail,0
5,137.58,Surburban,Web,Mens E-Mail,0
7,231.77,Urban,Multichannel,No E-Mail,0
8,184.24,Urban,Phone,Mens E-Mail,0
5,64.28,Urban,Web,No E-Mail,0
