"cust_id","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","treatment","visit","conversion","spend"
41519,10,"1) $0 - $100",68.28,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41520,2,"6) $750 - $1,000",842.06,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41521,9,"1) $0 - $100",49.14,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41523,6,"7) $1,000 +",1319.23,1,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41524,7,"2) $100 - $200",161.15,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
41525,3,"6) $750 - $1,000",762.14,1,0,"Urban",1,"Multichannel","No E-Mail",0,1,0,0
41526,3,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41527,4,"5) $500 - $750",548.86,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41528,3,"1) $0 - $100",66.52,0,1,"Urban",0,"Web","Mens E-Mail",1,1,0,0
41530,3,"2) $100 - $200",133.03,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41531,5,"3) $200 - $350",229.72,1,0,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
41533,1,"2) $100 - $200",102.23,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
41535,11,"5) $500 - $750",711.48,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
41537,9,"3) $200 - $350",215.03,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41538,7,"1) $0 - $100",73.05,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41539,4,"2) $100 - $200",172.88,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
41540,10,"3) $200 - $350",214.04,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41541,9,"3) $200 - $350",336.95,0,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
41544,7,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41545,4,"1) $0 - $100",99.14,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41548,5,"5) $500 - $750",646.58,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41550,10,"2) $100 - $200",163.28,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41551,9,"4) $350 - $500",377.64,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41552,3,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41553,12,"2) $100 - $200",104.96,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41554,2,"5) $500 - $750",689.92,1,0,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
41555,9,"2) $100 - $200",138.1,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41557,2,"3) $200 - $350",284.13,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41558,1,"5) $500 - $750",738.66,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
41559,4,"2) $100 - $200",174.2,1,0,"Urban",1,"Phone","Mens E-Mail",1,1,0,0
41561,9,"1) $0 - $100",33.08,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41563,1,"5) $500 - $750",553.59,1,0,"Urban",1,"Web","No E-Mail",0,1,0,0
41564,6,"1) $0 - $100",80.98,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41565,7,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
41566,1,"3) $200 - $350",238.36,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41568,11,"4) $350 - $500",423.36,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41570,10,"2) $100 - $200",106.23,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41571,11,"2) $100 - $200",161.4,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
41572,3,"7) $1,000 +",1311.49,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41573,6,"2) $100 - $200",115.86,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
41574,4,"3) $200 - $350",261.13,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41576,3,"2) $100 - $200",198.1,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41577,5,"1) $0 - $100",83.4,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
41578,4,"5) $500 - $750",576.66,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41579,7,"2) $100 - $200",101.78,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41580,1,"5) $500 - $750",618.13,1,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41581,7,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41583,9,"2) $100 - $200",142.63,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41584,1,"1) $0 - $100",55.71,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41585,2,"2) $100 - $200",141.81,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41586,2,"7) $1,000 +",2081.2,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
41587,9,"2) $100 - $200",148.61,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
41588,3,"5) $500 - $750",565.68,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41589,9,"3) $200 - $350",234.3,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41590,11,"2) $100 - $200",131.17,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41591,8,"1) $0 - $100",36.97,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41592,2,"3) $200 - $350",289.96,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,1,1,79.91
41594,3,"1) $0 - $100",98.21,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
41595,2,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41597,5,"1) $0 - $100",81.02,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41598,1,"3) $200 - $350",233.81,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41599,6,"2) $100 - $200",190.88,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41601,4,"4) $350 - $500",463.26,0,1,"Urban",0,"Web","No E-Mail",0,1,0,0
41602,9,"2) $100 - $200",155.06,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
41603,10,"4) $350 - $500",481.26,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41604,10,"4) $350 - $500",484.73,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41606,8,"2) $100 - $200",135.01,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41607,11,"2) $100 - $200",191.45,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41608,1,"2) $100 - $200",105.85,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
41611,10,"1) $0 - $100",72.16,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41612,2,"1) $0 - $100",54.73,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
41614,9,"3) $200 - $350",273.42,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41616,1,"3) $200 - $350",223.8,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
41617,1,"3) $200 - $350",216.63,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41620,8,"1) $0 - $100",79.8,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41621,1,"2) $100 - $200",127.03,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41622,1,"3) $200 - $350",218.07,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41623,5,"3) $200 - $350",298.85,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
41624,9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41625,3,"3) $200 - $350",294.76,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
41626,9,"3) $200 - $350",270.61,1,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41627,2,"5) $500 - $750",559.63,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
41628,1,"1) $0 - $100",98.32,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
41629,8,"5) $500 - $750",520.09,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41631,1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41633,12,"1) $0 - $100",32.85,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41634,5,"3) $200 - $350",206.35,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41635,5,"3) $200 - $350",289.18,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41636,10,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
41637,2,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
41638,5,"3) $200 - $350",234.88,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
41639,10,"2) $100 - $200",129.49,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
41640,10,"1) $0 - $100",67.7,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41642,3,"1) $0 - $100",57.01,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41643,3,"6) $750 - $1,000",795.06,0,1,"Surburban",1,"Multichannel","No E-Mail",0,1,0,0
41644,6,"2) $100 - $200",142.63,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41645,5,"1) $0 - $100",59.77,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41647,2,"5) $500 - $750",639.69,1,1,"Urban",1,"Web","No E-Mail",0,1,0,0
41648,5,"2) $100 - $200",108.62,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41649,10,"1) $0 - $100",79.06,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41651,2,"3) $200 - $350",240.88,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41652,1,"2) $100 - $200",152.37,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41653,1,"3) $200 - $350",243.25,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41654,2,"3) $200 - $350",241.79,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41655,6,"2) $100 - $200",145.62,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41656,2,"2) $100 - $200",157.14,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41657,1,"5) $500 - $750",653.78,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
41658,5,"2) $100 - $200",102.39,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41659,12,"1) $0 - $100",60.64,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41662,3,"2) $100 - $200",193.46,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41664,3,"5) $500 - $750",573.05,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
41665,11,"1) $0 - $100",68.75,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
41666,3,"1) $0 - $100",53.65,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41667,10,"1) $0 - $100",73.09,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
41670,10,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
41671,4,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41672,9,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41673,3,"3) $200 - $350",212.53,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41674,2,"3) $200 - $350",260.24,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
41676,5,"1) $0 - $100",98.82,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41677,11,"1) $0 - $100",76.96,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41678,9,"1) $0 - $100",44.81,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41679,2,"3) $200 - $350",347.99,1,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41680,6,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
41682,11,"3) $200 - $350",262.61,1,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41683,10,"1) $0 - $100",37.42,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
41686,9,"1) $0 - $100",79.02,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
41687,6,"2) $100 - $200",188.69,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41688,4,"2) $100 - $200",107.85,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41689,10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41690,7,"2) $100 - $200",113.54,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41691,1,"1) $0 - $100",45.05,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41692,11,"2) $100 - $200",172.85,1,0,"Urban",0,"Web","Mens E-Mail",1,1,0,0
41694,2,"2) $100 - $200",189.54,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41695,9,"2) $100 - $200",143.66,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41696,2,"1) $0 - $100",29.99,1,0,"Rural",0,"Web","Mens E-Mail",1,1,0,0
41697,3,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41699,9,"1) $0 - $100",63.63,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41701,4,"3) $200 - $350",220.34,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41704,5,"2) $100 - $200",140.75,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41706,9,"2) $100 - $200",154.58,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41709,10,"3) $200 - $350",231.44,0,1,"Rural",0,"Phone","No E-Mail",0,1,0,0
41711,1,"1) $0 - $100",96.03,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
41712,12,"1) $0 - $100",64.63,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41713,10,"3) $200 - $350",211.72,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
41714,12,"6) $750 - $1,000",893.17,1,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
41715,2,"2) $100 - $200",143.02,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
41717,9,"4) $350 - $500",435.37,1,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41718,4,"2) $100 - $200",113.37,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
41720,6,"3) $200 - $350",260.43,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,1,0,0
41721,8,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
41722,2,"3) $200 - $350",278.49,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41724,2,"1) $0 - $100",69.61,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41725,6,"1) $0 - $100",98.35,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
41728,2,"3) $200 - $350",203.5,1,1,"Urban",1,"Web","Mens E-Mail",1,1,0,0
41729,9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","No E-Mail",0,1,0,0
41730,1,"2) $100 - $200",137.98,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41731,3,"1) $0 - $100",38.57,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
41732,7,"5) $500 - $750",530.68,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
41733,5,"3) $200 - $350",262.49,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
41734,1,"1) $0 - $100",58.38,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41736,4,"1) $0 - $100",65.33,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41737,6,"3) $200 - $350",335.22,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41738,1,"1) $0 - $100",84.97,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41740,4,"6) $750 - $1,000",797.89,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
41741,3,"5) $500 - $750",540.71,1,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
41743,3,"1) $0 - $100",85.23,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41744,3,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
41746,10,"1) $0 - $100",65.68,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41748,11,"1) $0 - $100",92.93,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41749,2,"1) $0 - $100",72.35,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
41750,1,"2) $100 - $200",133.07,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
41751,9,"1) $0 - $100",50.6,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41752,11,"3) $200 - $350",228.24,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
41754,12,"1) $0 - $100",69.85,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41755,7,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
41756,6,"5) $500 - $750",676.3,1,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41758,6,"1) $0 - $100",78.44,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41761,9,"3) $200 - $350",299.47,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,1,0,0
41762,6,"3) $200 - $350",269.76,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41763,11,"1) $0 - $100",54.01,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41764,9,"1) $0 - $100",37.33,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
41766,10,"5) $500 - $750",617.37,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41767,10,"1) $0 - $100",54.22,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
41769,5,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
41771,10,"1) $0 - $100",53.89,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
41772,2,"3) $200 - $350",231.66,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
41775,10,"1) $0 - $100",98.88,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
41777,8,"2) $100 - $200",106.73,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
41779,10,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41781,2,"2) $100 - $200",197.27,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41782,2,"7) $1,000 +",1023.73,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
41783,2,"4) $350 - $500",369.06,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41784,1,"3) $200 - $350",303.13,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41785,4,"4) $350 - $500",442.7,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41787,10,"3) $200 - $350",210.62,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41788,7,"2) $100 - $200",152.82,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
41789,11,"2) $100 - $200",156.04,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41790,2,"4) $350 - $500",407.37,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41791,2,"3) $200 - $350",342.89,1,0,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
41793,9,"2) $100 - $200",113.24,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
41794,4,"1) $0 - $100",56.03,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41795,7,"3) $200 - $350",253.39,1,1,"Surburban",0,"Web","No E-Mail",0,1,0,0
41797,2,"1) $0 - $100",29.99,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41798,12,"3) $200 - $350",236.07,0,1,"Urban",1,"Multichannel","No E-Mail",0,0,0,0
41799,9,"3) $200 - $350",210.14,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
41800,10,"1) $0 - $100",72.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
41801,11,"2) $100 - $200",164,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41802,1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
41803,9,"2) $100 - $200",104.64,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
41804,1,"1) $0 - $100",54.29,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,0
41805,1,"5) $500 - $750",619.85,1,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
41806,5,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
41807,2,"6) $750 - $1,000",818.92,0,1,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
41809,8,"5) $500 - $750",613.07,0,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
41811,4,"1) $0 - $100",48.3,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41812,10,"2) $100 - $200",150.51,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
41813,4,"4) $350 - $500",423.13,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
41814,1,"5) $500 - $750",578.24,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
41815,4,"5) $500 - $750",631.27,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41816,1,"6) $750 - $1,000",952.5,1,1,"Rural",1,"Phone","Mens E-Mail",1,1,0,0
41817,10,"1) $0 - $100",85.75,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41820,9,"3) $200 - $350",343.69,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41821,4,"1) $0 - $100",79.8,0,1,"Rural",0,"Web","Mens E-Mail",1,1,1,29.99
41822,2,"4) $350 - $500",427.79,0,1,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
41823,2,"4) $350 - $500",404.04,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41824,11,"3) $200 - $350",228.16,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
41825,2,"4) $350 - $500",431.53,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41826,5,"3) $200 - $350",258.43,1,1,"Rural",0,"Multichannel","Mens E-Mail",1,0,0,0
41827,3,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
41828,6,"6) $750 - $1,000",898.09,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
41829,6,"3) $200 - $350",295.8,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41830,8,"3) $200 - $350",322.72,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
41831,11,"1) $0 - $100",50.6,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
41832,1,"6) $750 - $1,000",875.31,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,1,0,0
41833,8,"3) $200 - $350",248.51,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
41835,9,"3) $200 - $350",280.4,1,0,"Rural",1,"Web","No E-Mail",0,1,0,0
41836,6,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41837,9,"1) $0 - $100",42.96,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
41838,11,"4) $350 - $500",362.12,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41839,4,"2) $100 - $200",162.06,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41840,4,"3) $200 - $350",345.16,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
41841,10,"1) $0 - $100",79.4,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41842,2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
41843,2,"3) $200 - $350",235.81,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41845,9,"1) $0 - $100",34.91,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
41847,11,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41848,7,"3) $200 - $350",243.47,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
41849,3,"2) $100 - $200",157.97,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
41850,3,"1) $0 - $100",93.97,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
41852,10,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41853,7,"4) $350 - $500",471.53,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41855,1,"2) $100 - $200",134.28,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
41856,1,"7) $1,000 +",1465.8,1,1,"Surburban",1,"Web","Mens E-Mail",1,1,0,0
41857,10,"1) $0 - $100",73.04,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41860,9,"1) $0 - $100",74.28,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
41861,10,"1) $0 - $100",80.17,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41862,7,"1) $0 - $100",94.22,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
41863,2,"3) $200 - $350",326.65,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41865,3,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41866,7,"3) $200 - $350",227.25,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
41867,2,"4) $350 - $500",454.83,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
41871,3,"3) $200 - $350",279.98,1,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
41873,2,"3) $200 - $350",283.03,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
41875,1,"5) $500 - $750",666.57,1,1,"Urban",1,"Multichannel","Mens E-Mail",1,1,0,0
41877,3,"4) $350 - $500",366.6,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
41878,9,"2) $100 - $200",155.85,1,0,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
41879,1,"6) $750 - $1,000",975.54,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
41880,6,"3) $200 - $350",290.89,0,1,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
41881,10,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
41882,8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
